dancer_id,dance_id,dance_key,waggle_run,stimulus,notes,waggle_directions,start_x,start_y,start_xy,csv_file,time,date,direction_u,direction_v,video_angle_deg,start_frame,video_name,annotation_session,source_batch
22b,22b_00048,2025-01-22__22b_00048,13,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.09950371902099892, 0.9950371902099892)",1034,905,"(1034, 905)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.0995037190209989,0.995037190209989,174.2894068625,1488,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,14,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.3396444637775567, 0.9405538996916954)",1054,877,"(1054, 877)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.339644463777557,0.940553899691695,199.855214369321,1534,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,15,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.49613893835683387, 0.8682431421244593)",1038,865,"(1038, 865)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.496138938356834,0.868243142124459,150.255118703058,1574,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,16,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.24253562503633297, 0.9701425001453319)",984,874,"(984, 874)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.242535625036333,0.970142500145332,194.036243467926,1620,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,17,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.13120871902808304, 0.9913547659899606)",1017,870,"(1017, 870)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.131208719028083,0.991354765989961,172.460554860491,1665,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,18,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.38074980525429486, 0.924678098474716)",995,878,"(995, 878)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.380749805254295,0.924678098474716,202.38013505196,1701,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,19,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.4008188340197078, 0.9161573349021892)",1007,891,"(1007, 891)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.400818834019708,0.916157334902189,156.370622269343,1747,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,20,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.3643993485805122, 0.9312427797057534)",950,881,"(950, 881)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.364399348580512,0.931242779705753,201.370622269343,1784,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,21,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.3624462611549484, 0.9320046715412958)",959,894,"(959, 894)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.362446261154948,0.932004671541296,158.749494492867,1837,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,22,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.25766265056033233, 0.9662349396012463)",925,895,"(925, 895)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.257662650560332,0.966234939601246,194.931417178138,1879,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,23,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.5038710255240862, 0.8637789008984335)",994,884,"(994, 884)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.503871025524086,0.863778900898434,149.743562836471,1955,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,24,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.52999894000318, 0.847998304005088)",979,899,"(979, 899)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.52999894000318,0.847998304005088,212.005383208084,1996,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,25,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.22485950669875843, 0.9743911956946198)",972,902,"(972, 902)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.224859506698758,0.97439119569462,192.994616791917,2077,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,26,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.6316729511622358, 0.7752349855172893)",921,884,"(921, 884)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.631672951162236,0.775234985517289,219.173657970444,2134,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,27,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.02630668208823282, 0.9996539193528472)",954,884,"(954, 884)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.0263066820882328,0.999653919352847,178.492564241225,2969,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,28,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.11043152607484653, 0.9938837346736188)",900,924,"(900, 924)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.110431526074847,0.993883734673619,186.34019174591,3025,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,29,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.6097107608496923, 0.7926239891046)",912,953,"(912, 953)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.609710760849692,0.7926239891046,217.568592028827,3120,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,30,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.7348034446274879, 0.6782801027330658)",820,887,"(820, 887)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.734803444627488,0.678280102733066,227.290610042639,3394,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,31,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.12033136751923737, 0.9927337820337083)",866,913,"(866, 913)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.120331367519237,0.992733782033708,186.911227119025,3453,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,32,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.5279341211256219, 0.8492853252890439)",773,921,"(773, 921)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.527934121125622,0.849285325289044,211.865977693604,3610,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,33,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.46483389898992034, 0.8853979028379435)",786,917,"(786, 917)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.46483389898992,0.885397902837944,152.300527191945,3647,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,34,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(-0.29116161578269606, 0.9566738804288585)",757,915,"(757, 915)",22b_00048_waggle_annotations.csv,17:55:00,20250122,-0.291161615782696,0.956673880428859,196.927513064147,3879,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00048,2025-01-22__22b_00048,35,vertical,"very long dance (35 runs annotated, skipped a few on edge of frame)","(0.4558758698056578, 0.8900433648586652)",766,931,"(766, 931)",22b_00048_waggle_annotations.csv,17:55:00,20250122,0.455875869805658,0.890043364858665,152.878696595841,3927,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00048.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,1,horizontal,some runs under the frame,"(-1.0, 0.0)",932,896,"(932, 896)",22b_00057_waggle_annotations.csv,18:16:00,20250122,−1,0,270,8,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,2,horizontal,some runs under the frame,"(-0.9524241471993242, -0.30477572710378376)",974,852,"(974, 852)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.952424147199324,-0.304775727103784,287.744671625057,58,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,3,horizontal,some runs under the frame,"(-0.9942511402566916, -0.1070731997199514)",962,890,"(962, 890)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.994251140256692,-0.107073199719951,276.146625659647,114,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,4,horizontal,some runs under the frame,"(-0.9993849937917667, -0.035066140133044446)",942,854,"(942, 854)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.999384993791767,-0.0350661401330444,272.009553813021,161,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,5,horizontal,some runs under the frame,"(-0.9993474240685576, -0.036120991231393645)",934,836,"(934, 836)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.999347424068558,-0.0361209912313936,272.070030653041,197,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,6,horizontal,some runs under the frame,"(-0.9942070475658493, -0.10748184298009181)",898,813,"(898, 813)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.994207047565849,-0.107481842980092,276.17017509503,245,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,7,horizontal,some runs under the frame,"(-0.9949117176573006, 0.10075055368681525)",897,852,"(897, 852)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.994911717657301,0.100750553686815,264.217607677636,288,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,8,horizontal,some runs under the frame,"(-0.9892034623538708, 0.14654866108946232)",902,834,"(902, 834)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.989203462353871,0.146548661089462,261.573030978519,333,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,9,horizontal,some runs under the frame,"(-0.9998563940539735, 0.016946718543287685)",891,842,"(891, 842)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.999856394053974,0.0169467185432877,269.028978068921,378,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,10,horizontal,some runs under the frame,"(-0.999004994679079, -0.04459843726245888)",906,805,"(906, 805)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.999004994679079,-0.0445984372624589,272.556150078578,419,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,11,horizontal,some runs under the frame,"(-0.9975179222617703, 0.0704130298067132)",879,861,"(879, 861)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.99751792226177,0.0704130298067132,265.962289379023,465,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,12,horizontal,some runs under the frame,"(-0.9982048454657786, -0.05989229072794672)",877,850,"(877, 850)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.998204845465779,-0.0598922907279467,273.433630362451,506,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,13,horizontal,some runs under the frame,"(-0.9771763639228009, -0.2124296443310437)",892,896,"(892, 896)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.977176363922801,-0.212429644331044,282.264773727892,547,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,14,horizontal,some runs under the frame,"(-0.9951750001597838, -0.09811584508617587)",852,891,"(852, 891)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.995175000159784,-0.0981158450861759,275.630682757635,592,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,15,horizontal,some runs under the frame,"(-0.9175556253099242, 0.39760743763430045)",827,956,"(827, 956)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.917555625309924,0.3976074376343,246.571307191255,648,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,16,horizontal,some runs under the frame,"(-0.9849172563070865, 0.17302600448638006)",799,955,"(799, 955)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.984917256307087,0.17302600448638,260.036195810093,687,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,17,horizontal,some runs under the frame,"(-0.9979253089684582, 0.06438227799796505)",799,958,"(799, 958)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.997925308968458,0.0643822779979651,266.308614013549,726,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_00057,2025-01-22__22b_00057,18,horizontal,some runs under the frame,"(-0.9929467931694284, 0.11856081112470786)",763,966,"(763, 966)",22b_00057_waggle_annotations.csv,18:16:00,20250122,-0.992946793169428,0.118560811124708,263.190949820387,824,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250122/00057.mp4,1,2025-01-22
22b,22b_151042dome,2025-01-22__22b_151042dome,1,antisolar,,"(0.9996876464081228, 0.02499219116020307)",599,693,"(599, 693)",22b_151042dome_waggle_annotations.csv,15:10:42,20250122,0.999687646408123,0.0249921911602031,91.4320961841647,1624,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-10-42.mkv,1,2025-01-22
22b,22b_151042dome,2025-01-22__22b_151042dome,2,antisolar,,"(0.9970544855015816, -0.07669649888473705)",627,729,"(627, 729)",22b_151042dome_waggle_annotations.csv,15:10:42,20250122,0.997054485501582,-0.0766964988847371,85.6012946450045,1741,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-10-42.mkv,1,2025-01-22
22b,22b_151042dome,2025-01-22__22b_151042dome,3,antisolar,,"(-0.13216372009101796, -0.9912279006826346)",623,719,"(623, 719)",22b_151042dome_waggle_annotations.csv,15:10:42,20250122,-0.132163720091018,-0.991227900682635,352.405356631409,1995,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-10-42.mkv,1,2025-01-22
22b,22b_151042dome,2025-01-22__22b_151042dome,4,antisolar,,"(0.22082565259779516, 0.9753132989735953)",665,724,"(665, 724)",22b_151042dome_waggle_annotations.csv,15:10:42,20250122,0.220825652597795,0.975313298973595,167.242467839123,2060,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-10-42.mkv,1,2025-01-22
22b,22b_151042dome,2025-01-22__22b_151042dome,5,antisolar,,"(0.04912095919979347, 0.9987928370624672)",629,819,"(629, 819)",22b_151042dome_waggle_annotations.csv,15:10:42,20250122,0.0491209591997935,0.998792837062467,177.184443315789,2183,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-10-42.mkv,1,2025-01-22
22b,22b_151042dome,2025-01-22__22b_151042dome,6,antisolar,,"(0.8647889466100895, 0.5021355173865036)",687,816,"(687, 816)",22b_151042dome_waggle_annotations.csv,15:10:42,20250122,0.86478894661009,0.502135517386504,120.141385552075,2339,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-10-42.mkv,1,2025-01-22
22b,22b_151042dome,2025-01-22__22b_151042dome,7,antisolar,,"(0.5881716976750462, 0.8087360843031886)",692,855,"(692, 855)",22b_151042dome_waggle_annotations.csv,15:10:42,20250122,0.588171697675046,0.808736084303189,143.972626614896,2522,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-10-42.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,1,solar,"60, solar, north is 90deg to left, dancing opposite to feeder location","(0.0, 0.0)",476,581,"(476, 581)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,0,0,180,276,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,2,solar,"61, solar, north is 90deg to left, dancing opposite to feeder location","(-0.17503333471749452, 0.9845625077859066)",711,729,"(711, 729)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,-0.175033334717495,0.984562507785907,190.080597987542,313,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,3,solar,"62, solar, north is 90deg to left, dancing opposite to feeder location","(0.13216372009101796, 0.9912279006826347)",653,740,"(653, 740)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,0.132163720091018,0.991227900682635,172.405356631409,411,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,4,solar,"63, solar, north is 90deg to left, dancing opposite to feeder location","(-0.9982331517348171, -0.0594186399842153)",680,784,"(680, 784)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,-0.998233151734817,-0.0594186399842153,273.406443754995,529,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,5,solar,"64, solar, north is 90deg to left, dancing opposite to feeder location","(-0.27881019486395536, 0.9603462267536241)",596,752,"(596, 752)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,-0.278810194863955,0.960346226753624,196.189206257027,650,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,6,solar,"65, solar, north is 90deg to left, dancing opposite to feeder location","(0.3085046980374365, 0.9512228189487626)",699,751,"(699, 751)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,0.308504698037437,0.951222818948763,162.030860259843,765,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,7,solar,"66, solar, north is 90deg to left, dancing opposite to feeder location","(0.4762831485407526, -0.879291966536774)",588,720,"(588, 720)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,0.476283148540753,-0.879291966536774,28.4429286243634,914,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,8,solar,"67, solar, north is 90deg to left, dancing opposite to feeder location","(-0.49613893835683387, 0.8682431421244593)",578,702,"(578, 702)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,-0.496138938356834,0.868243142124459,209.744881296942,989,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_152133dome,2025-01-22__22b_152133dome,9,solar,"68, solar, north is 90deg to left, dancing opposite to feeder location","(-0.7071067811865476, -0.7071067811865476)",595,764,"(595, 764)",22b_152133dome_waggle_annotations.csv,15:21:33,20250122,-0.707106781186548,-0.707106781186548,315,1263,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\dome\rightcameraangle_probably\20250122\2025-01-22 15-21-33.mkv,1,2025-01-22
22b,22b_00042,2025-01-23__22b_00042,1,horizontal,"possibly with view of the sky, double-check","(0.8841933840737239, 0.46712103309555225)",1669,825,"(1669, 825)",22b_00042_waggle_annotations.csv,12:24:00,20250123,0.884193384073724,0.467121033095552,117.847578259788,41,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00042.mp4,1,2025-01-23
22b,22b_00042,2025-01-23__22b_00042,2,horizontal,"possibly with view of the sky, double-check","(0.9161573349021892, 0.4008188340197078)",1829,805,"(1829, 805)",22b_00042_waggle_annotations.csv,12:24:00,20250123,0.916157334902189,0.400818834019708,113.629377730657,224,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00042.mp4,1,2025-01-23
22b,22b_00042,2025-01-23__22b_00042,3,horizontal,"possibly with view of the sky, double-check","(0.8320502943378436, 0.554700196225229)",1801,781,"(1801, 781)",22b_00042_waggle_annotations.csv,12:24:00,20250123,0.832050294337844,0.554700196225229,123.69006752598,256,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00042.mp4,1,2025-01-23
22b,22b_00042,2025-01-23__22b_00042,4,horizontal,"possibly with view of the sky, double-check","(0.9086768439633127, 0.41750017155071123)",1853,803,"(1853, 803)",22b_00042_waggle_annotations.csv,12:24:00,20250123,0.908676843963313,0.417500171550711,114.676863170337,305,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00042.mp4,1,2025-01-23
22b,22b_00047,2025-01-23__22b_00047,1,vertical,,"(0.5759535324331855, 0.8174824331309729)",1352,913,"(1352, 913)",22b_00047_waggle_annotations.csv,15:31:00,20250123,0.575953532433186,0.817482433130973,144.833563964207,377,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00047.mp4,1,2025-01-23
22b,22b_00047,2025-01-23__22b_00047,2,vertical,,"(-0.3624462611549484, 0.9320046715412958)",1302,942,"(1302, 942)",22b_00047_waggle_annotations.csv,15:31:00,20250123,-0.362446261154948,0.932004671541296,201.250505507133,436,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00047.mp4,1,2025-01-23
22b,22b_00047,2025-01-23__22b_00047,3,vertical,,"(0.27472112789737807, 0.9615239476408232)",1345,902,"(1345, 902)",22b_00047_waggle_annotations.csv,15:31:00,20250123,0.274721127897378,0.961523947640823,164.054604099077,511,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00047.mp4,1,2025-01-23
22b,22b_00047,2025-01-23__22b_00047,4,vertical,,"(-0.4696129729783403, 0.8828723891992798)",1220,843,"(1220, 843)",22b_00047_waggle_annotations.csv,15:31:00,20250123,-0.46961297297834,0.88287238919928,208.009176708014,563,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00047.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,1,vertical,,"(0.09950371902099892, 0.9950371902099892)",1828,768,"(1828, 768)",22b_00048_waggle_annotations.csv,15:37:00,20250123,0.0995037190209989,0.995037190209989,174.2894068625,5696,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,2,vertical,,"(0.09950371902099892, 0.9950371902099892)",1802,796,"(1802, 796)",22b_00048_waggle_annotations.csv,15:37:00,20250123,0.0995037190209989,0.995037190209989,174.2894068625,5833,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,3,vertical,,"(0.26311740579210874, 0.9647638212377321)",1784,843,"(1784, 843)",22b_00048_waggle_annotations.csv,15:37:00,20250123,0.263117405792109,0.964763821237732,164.744881296942,5880,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,4,vertical,,"(0.029399051601892736, 0.999567754464353)",1759,899,"(1759, 899)",22b_00048_waggle_annotations.csv,15:37:00,20250123,0.0293990516018927,0.999567754464353,178.315315682104,5923,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,5,vertical,,"(0.4579565896743105, 0.8889745564266028)",1728,845,"(1728, 845)",22b_00048_waggle_annotations.csv,15:37:00,20250123,0.457956589674311,0.888974556426603,152.744671625057,5990,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,6,vertical,,"(-0.1811624294769345, 0.983453188589073)",1587,850,"(1587, 850)",22b_00048_waggle_annotations.csv,15:37:00,20250123,-0.181162429476935,0.983453188589073,190.437475351118,6038,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,7,vertical,,"(0.2060104810498419, 0.9785497849867489)",1616,822,"(1616, 822)",22b_00048_waggle_annotations.csv,15:37:00,20250123,0.206010481049842,0.978549784986749,168.111341960372,6083,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,8,vertical,,"(-0.14834045293024462, 0.9889363528682975)",1579,876,"(1579, 876)",22b_00048_waggle_annotations.csv,15:37:00,20250123,-0.148340452930245,0.988936352868298,188.530765609948,6130,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
22b,22b_00048,2025-01-23__22b_00048,9,vertical,,"(0.32599068331940423, 0.9453729816262721)",1589,850,"(1589, 850)",22b_00048_waggle_annotations.csv,15:37:00,20250123,0.325990683319404,0.945372981626272,160.974393962431,6181,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,1,2025-01-23
