recording_type,source_batch,dance_key,dance_id,bee_id,date,time_dance,waggle_run,condition,orientation_method,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,notes,calibration_R,declination_deg
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,5,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.983453188589073,0.181162429476935,259.562524648882,213.044435171668,46.5180894772136,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,939,723,"(939, 723)",211,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,6,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.997575100836221,0.0695982628490387,266.00908690157,213.044435171668,52.964651729902,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,969,674,"(969, 674)",257,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,7,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999013806466209,0.0444006136207204,267.455195620187,213.044435171668,54.4107604485187,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,982,695,"(982, 695)",301,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,8,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999822048223522,-0.0188645669476136,271.080924186661,213.044435171668,58.0364890149925,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,961,698,"(961, 698)",344,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,9,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999512076087079,0.0312347523777212,268.210089391754,213.044435171668,55.1656542200857,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,948,691,"(948, 691)",389,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,10,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.9998611400396,-0.0166643523339933,270.954841253872,213.044435171668,57.910406082204,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,997,637,"(997, 637)",444,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,11,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-1,0,270,213.044435171668,56.9555648283318,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,957,706,"(957, 706)",490,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,12,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999614420652718,-0.0277670672403533,271.591140271195,213.044435171668,58.5467050995264,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,960,715,"(960, 715)",528,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,13,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.996898148653469,0.0787024854200107,265.486011541999,213.044435171668,52.4415763703305,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,940,702,"(940, 702)",571,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,14,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.998371334423977,-0.0570497905385129,273.270487923184,213.044435171668,60.2260527515153,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,958,718,"(958, 718)",614,direct calibration,0.997910881750107,-21.27
