recording_type,source_file_type,source_batch,dance_key,dance_id,bee_id,date,time_dance,condition,aperture,orientation_method,waggle_run,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,declination_deg
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,7,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,0.0,1.0,180.0,173.62496982572887,6.3750301742711315,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,803,949,"(803, 949)",604,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,8,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.7295372041400852,0.6839411288813297,226.8476102659946,173.62496982572887,53.222640440265735,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,788,943,"(788, 943)",660,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,9,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,0.20952908873087345,0.9778024140774094,167.90524292298792,173.62496982572887,354.28027309725906,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,795,952,"(795, 952)",696,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,10,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.5881716976750462,0.8087360843031884,216.0273733851036,173.62496982572887,42.40240355937473,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,774,943,"(774, 943)",753,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,11,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.5407575913134987,0.8411784753765535,212.7352262721076,173.62496982572887,39.11025644637874,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,806,933,"(806, 933)",813,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,12,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9042486467459909,0.4270063054078291,244.72227776444703,173.62496982572887,71.09730793871816,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,760,901,"(760, 901)",859,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,13,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.5665288228870652,0.8240419241993676,214.50852298766839,173.62496982572887,40.88355316193952,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,760,938,"(760, 938)",902,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,14,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.7719302356170498,0.6357072528610997,230.52754015165618,173.62496982572887,56.902570325927314,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,731,897,"(731, 897)",945,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,15,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.5070201265633938,0.8619342151577695,210.46554491945986,173.62496982572887,36.84057509373099,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,738,927,"(738, 927)",997,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,16,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.8778955729143844,0.4788521306805733,241.3895403340348,173.62496982572887,67.76457050830592,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,717,936,"(717, 936)",1047,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,17,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.8619342151577695,0.5070201265633938,239.5344550805401,173.62496982572887,65.90948525481124,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,694,930,"(694, 930)",1086,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,18,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9486832980505138,0.31622776601683794,251.56505117707798,173.62496982572887,77.94008135134911,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,671,924,"(671, 924)",1130,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,19,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.1643989873053573,0.9863939238321437,189.46232220802563,173.62496982572887,15.837352382296757,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,668,947,"(668, 947)",1174,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,20,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.7893522173763262,0.6139406135149204,232.1250163489018,173.62496982572887,58.50004652317293,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,700,938,"(700, 938)",1215,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,21,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.8858315352801555,0.4640069946705576,242.35402463626133,173.62496982572887,68.72905481053246,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,637,942,"(637, 942)",1356,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__22b__22b_00053,22b_00053,22b,20250128,15:40:00,10_deg,,direct_compass,22,22b_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9593655015712707,0.28216632399155017,253.6104596659652,173.62496982572887,79.98548984023634,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,612,952,"(612, 952)",1442,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,1,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.9535826651341416,-0.3011313679370973,287.5255683737229,272.63280473140765,14.89276364231523,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,738,883,"(738, 883)",0,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,2,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.7071067811865476,-0.7071067811865476,315.0,272.63280473140765,42.367195268592354,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,808,918,"(808, 918)",33,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,3,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.6839411288813297,-0.7295372041400852,316.8476102659946,272.63280473140765,44.21480553458696,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,772,908,"(772, 908)",104,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,4,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.5749455167129004,-0.818191696860666,324.90418321297386,272.63280473140765,52.27137848156622,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,934,905,"(934, 905)",204,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,5,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.9936052547897187,-0.11290968804428622,276.4830736928972,272.63280473140765,3.8502689614895758,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1226,843,"(1226, 843)",408,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,6,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.498124460568314,-0.8671055424707689,330.1240073083106,272.63280473140765,57.491202576902936,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1058,882,"(1058, 882)",469,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,7,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.9992319507315425,0.039185566695354605,267.75425743410494,272.63280473140765,355.1214527026973,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1064,823,"(1064, 823)",513,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,8,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.7834976790895338,-0.6213947110020441,308.418055344822,272.63280473140765,35.78525061341435,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1069,807,"(1069, 807)",552,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,9,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.9922778767136677,0.12403473458920847,262.8749836510982,272.63280473140765,350.24217891969056,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1078,820,"(1078, 820)",595,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__23y__23y_00009,23y_00009,23y,20250128,08:29:00,10_deg,,direct_compass,10,23y_00009_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00009.mp4,-0.9918816646858506,0.12716431598536546,262.69424046668917,272.63280473140765,350.0614357352815,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1060,818,"(1060, 818)",639,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,1,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.8056510126494246,-0.5923904504775181,306.3268259521202,272.63280473140765,33.69402122071256,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1208,881,"(1208, 881)",296,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,2,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.6401843996644799,-0.7682212795973759,320.1944289077348,272.63280473140765,47.56162417632714,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,1049,884,"(1049, 884)",462,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,3,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.658504607868518,-0.7525766947068778,318.81407483429035,272.63280473140765,46.181270102882706,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,921,896,"(921, 896)",506,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,4,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.7189883760491119,-0.6950220968474748,314.0289780689208,272.63280473140765,41.396173337513176,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,983,897,"(983, 897)",548,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,5,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.5279341211256219,-0.8492853252890439,328.13402230639633,272.63280473140765,55.50121757498869,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,945,898,"(945, 898)",598,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,6,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.8823529411764706,-0.47058823529411764,298.07248693585296,272.63280473140765,25.43968220444532,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,930,919,"(930, 919)",649,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,7,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.7172793808592269,-0.696785684263249,314.16968451374197,272.63280473140765,41.536879782334324,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,892,890,"(892, 890)",707,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,8,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.7577688023534059,-0.6525231353598773,310.73210669970916,272.63280473140765,38.09930196830152,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,853,907,"(853, 907)",757,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,9,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.6839411288813297,-0.7295372041400852,316.8476102659946,272.63280473140765,44.21480553458696,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,799,904,"(799, 904)",815,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__47y__47y_00008,47y_00008,47y,20250128,08:29:00,10_deg,,direct_compass,10,47y_00008_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00008.mp4,-0.8027438479544529,-0.5963240013375936,306.6070748126075,272.63280473140765,33.97427008119985,251.36280473140766,272.63280473140765,2.1532930340238936,10,ok,20250128/28_calibration_00007.csv,20250128/28_calibration_00007.csv,28_calibration_00007,20250128/28_calibration_00007.csv,,,,,,,,794,880,"(794, 880)",886,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__48b__48b_00052,48b_00052,48b,20250128,15:40:00,10_deg,,direct_compass,1,48b_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.9980525784828885,-0.06237828615518053,273.5763343749974,173.62496982572887,99.9513645492685,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,834,956,"(834, 956)",662,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__48b__48b_00052,48b_00052,48b,20250128,15:40:00,10_deg,,direct_compass,2,48b_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.07124704998790965,0.9974586998307351,184.08561677997488,173.62496982572887,10.460646954246016,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,780,943,"(780, 943)",723,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,1,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.9434601396511317,0.3314859950125598,250.64100582430527,171.36341345451513,79.27759236979014,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,1143,600,"(1143, 600)",68,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,2,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.8232127859153064,-0.5677329558036596,304.59228868750995,171.36341345451513,133.22887523299482,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,1118,624,"(1118, 624)",117,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,3,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.8598547438407345,0.5105387541554361,239.3002774491856,171.36341345451513,67.93686399467046,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,1024,774,"(1024, 774)",210,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,4,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.751164898449876,-0.6601146077286788,311.3086140135487,171.36341345451513,139.9452005590336,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,967,774,"(967, 774)",261,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,5,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.6401843996644799,-0.7682212795973759,320.1944289077348,171.36341345451513,148.83101545321966,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,894,788,"(894, 788)",384,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,6,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.4788521306805733,-0.8778955729143844,331.3895403340348,171.36341345451513,160.02612687951967,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,1186,725,"(1186, 725)",756,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,7,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.956351571051339,0.2922185355990202,253.00917670801385,171.36341345451513,81.64576325349873,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,1168,676,"(1168, 676)",793,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,8,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.9647638212377321,-0.26311740579210874,285.25511870305775,171.36341345451513,113.89170524854262,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,1168,705,"(1168, 705)",836,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__66b__66b_00027,66b_00027,66b,20250128,10:49:00,10_deg,,landmark_transfer,9,66b_00027_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00027.mp4,-0.9996349698728535,0.02701716134791496,268.45184230102205,171.36341345451513,97.08842884650693,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,20250128/28_landmark_calibration_00051.csv,20250128/28_landmark_00027.csv,271.6708080542704,1.127904153654476,261.9541617714584,269.4092516830567,0.9050082885566518,1128,712,"(1128, 712)",887,-21.27
