dancer_id,source_batch,dance_key,dance_id,waggle_run,stimulus,waggle_directions,start_x,start_y,start_xy,notes,csv_file,time,date,direction_u,direction_v,video_angle_deg,start_frame,video_name,annotation_session,calibration_file,calibration_id,calibration_video_name,calibration_n_annotations,calibration_mean_north_deg,calibration_circular_sd_deg,calibration_R,declination_deg,true_north_video_deg,calibration_notes,waggle_true_bearing_deg
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,4,,"(0.04163054471218133, -0.999133073092352)",1199,717,"(1199, 717)",,66b_00024_waggle_annotations.csv,,,0.0416305447121813,-0.999133073092352,2.3859440303888126,199,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,5,,"(-0.28216632399155017, -0.9593655015712707)",1204,705,"(1204, 705)",,66b_00024_waggle_annotations.csv,,,-0.2821663239915501,-0.9593655015712708,343.6104596659652,248,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,6,,"(-0.10578605459352258, -0.9943889131791123)",1164,695,"(1164, 695)",,66b_00024_waggle_annotations.csv,,,-0.1057860545935225,-0.9943889131791124,353.9275435927923,292,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,7,,"(-0.15496776884521193, -0.9879195263882261)",1155,659,"(1155, 659)",,66b_00024_waggle_annotations.csv,,,-0.1549677688452119,-0.987919526388226,351.0850730428521,339,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,8,,"(-0.3744630496012833, -0.9272418371079396)",1182,628,"(1182, 628)",,66b_00024_waggle_annotations.csv,,,-0.3744630496012833,-0.9272418371079396,338.00887008282285,383,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,9,,"(-0.19274530403092788, -0.9812488205210874)",1196,613,"(1196, 613)",,66b_00024_waggle_annotations.csv,,,-0.1927453040309278,-0.9812488205210874,348.8869594640517,422,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,10,,"(0.045407660918649985, -0.9989685402102997)",1080,713,"(1080, 713)",,66b_00024_waggle_annotations.csv,,,0.0454076609186499,-0.9989685402102996,2.602562202499806,479,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,11,,"(0.03770900990025203, -0.9992887623566787)",1133,707,"(1133, 707)",,66b_00024_waggle_annotations.csv,,,0.037709009900252,-0.9992887623566789,2.161079488226372,527,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,12,,"(-0.09571240664425779, -0.9954090291002811)",1142,665,"(1142, 665)",,66b_00024_waggle_annotations.csv,,,-0.0957124066442577,-0.9954090291002812,354.50767544287254,570,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,13,,"(-0.13003403680018621, -0.9915095306014198)",1139,636,"(1139, 636)",,66b_00024_waggle_annotations.csv,,,-0.1300340368001862,-0.9915095306014198,352.5284408234076,611,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,14,,"(0.03843312210120439, -0.9992611746313143)",1121,635,"(1121, 635)",,66b_00024_waggle_annotations.csv,,,0.0384331221012043,-0.9992611746313144,2.2025981617658053,651,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,15,,"(-0.08893193797450552, -0.9960377053144619)",1114,637,"(1114, 637)",,66b_00024_waggle_annotations.csv,,,-0.0889319379745055,-0.996037705314462,354.8978347476418,691,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,16,,"(0.10360608425945601, -0.9946184088907778)",1145,662,"(1145, 662)",,66b_00024_waggle_annotations.csv,,,0.103606084259456,-0.9946184088907778,5.946863053973499,743,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,17,,"(-0.08853979028379436, -0.9960726406926864)",1168,656,"(1168, 656)",,66b_00024_waggle_annotations.csv,,,-0.0885397902837943,-0.9960726406926864,354.92039213998544,786,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,18,,"(-0.23257321322170788, -0.9725788916544148)",1045,728,"(1045, 728)",,66b_00024_waggle_annotations.csv,,,-0.2325732132217078,-0.9725788916544148,346.5513849483135,849,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,19,,"(-0.05547001962252291, -0.9984603532054125)",1076,735,"(1076, 735)",,66b_00024_waggle_annotations.csv,,,-0.0554700196225229,-0.9984603532054124,356.8201698801358,894,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,20,,"(-0.20395425411200105, -0.9789804197376051)",1073,748,"(1073, 748)",,66b_00024_waggle_annotations.csv,,,-0.203954254112001,-0.9789804197376052,348.23171106797935,942,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,21,,"(-0.039185566695354605, -0.9992319507315425)",1044,699,"(1044, 699)",,66b_00024_waggle_annotations.csv,,,-0.0391855666953546,-0.9992319507315424,357.75425743410494,1515,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,22,,"(-0.09219821056073614, -0.9957406740559502)",970,880,"(970, 880)",,66b_00024_waggle_annotations.csv,,,-0.0921982105607361,-0.9957406740559502,354.7099187946287,1810,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,23,,"(-0.11588069956017834, -0.993263139087243)",1021,949,"(1021, 949)",,66b_00024_waggle_annotations.csv,,,-0.1158806995601783,-0.993263139087243,353.3455749539934,1858,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,24,,"(-0.04833055142332259, -0.9988313960820002)",1077,962,"(1077, 962)",,66b_00024_waggle_annotations.csv,,,-0.0483305514233225,-0.9988313960820002,357.2297842027998,1896,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,25,,"(0.018515344006020947, -0.9998285763251312)",1059,944,"(1059, 944)",,66b_00024_waggle_annotations.csv,,,0.0185153440060209,-0.9998285763251312,1.0609116902642275,1933,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,26,,"(-0.052558833122763673, -0.9986178293325098)",1082,954,"(1082, 954)",,66b_00024_waggle_annotations.csv,,,-0.0525588331227636,-0.9986178293325098,356.98721249581666,1973,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,27,,"(-0.16710823010753623, -0.9859385576344637)",1123,926,"(1123, 926)",,66b_00024_waggle_annotations.csv,,,-0.1671082301075362,-0.9859385576344636,350.38027220030114,2020,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,28,,"(-0.1643989873053573, -0.9863939238321437)",1168,938,"(1168, 938)",,66b_00024_waggle_annotations.csv,,,-0.1643989873053573,-0.9863939238321436,350.5376777919744,2060,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,29,,"(-0.17279947800812523, -0.9849570246463139)",1172,931,"(1172, 931)",,66b_00024_waggle_annotations.csv,,,-0.1727994780081252,-0.984957024646314,350.0493733120484,2106,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,30,,"(0.16741469965597303, -0.98588656464073)",1185,937,"(1185, 937)",,66b_00024_waggle_annotations.csv,,,0.167414699655973,-0.98588656464073,9.637538112930947,2153,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,31,,"(0.09757142403137058, -0.99522852511998)",1130,903,"(1130, 903)",,66b_00024_waggle_annotations.csv,,,0.0975714240313705,-0.99522852511998,5.59933933652057,2197,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,32,,"(0.10578605459352258, -0.9943889131791123)",1134,885,"(1134, 885)",,66b_00024_waggle_annotations.csv,,,0.1057860545935225,-0.9943889131791124,6.0724564072077,2236,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,33,,"(-0.13341201214153917, -0.9910606616228624)",1153,882,"(1153, 882)",,66b_00024_waggle_annotations.csv,,,-0.1334120121415391,-0.9910606616228624,352.33319573818585,2284,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,34,,"(0.19611613513818404, -0.9805806756909202)",1155,873,"(1155, 873)",,66b_00024_waggle_annotations.csv,,,0.196116135138184,-0.9805806756909202,11.309932474020211,2321,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,35,,"(0.14925269233005106, -0.9887990866865883)",1149,851,"(1149, 851)",,66b_00024_waggle_annotations.csv,,,0.149252692330051,-0.9887990866865884,8.583621480113948,2361,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,36,,"(-0.3285206249412727, -0.944496796706159)",1167,827,"(1167, 827)",,66b_00024_waggle_annotations.csv,,,-0.3285206249412727,-0.944496796706159,340.82099197418927,2401,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,37,,"(-0.18884739365012448, -0.9820064469806473)",1114,801,"(1114, 801)",,66b_00024_waggle_annotations.csv,,,-0.1888473936501244,-0.9820064469806472,349.1144729453413,2442,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00024,66b_00024,38,,"(0.13819603191146362, -0.9904048953654893)",1126,793,"(1126, 793)",,66b_00024_waggle_annotations.csv,,,0.1381960319114636,-0.9904048953654891,7.943471810590411,2480,E:\2026Trackathon\James\mp4\20250128\00024.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,1,,"(-0.9434601396511317, 0.3314859950125598)",1143,600,"(1143, 600)",,66b_00027_waggle_annotations.csv,,,-0.9434601396511316,0.3314859950125598,250.64100582430527,68,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,2,,"(-0.8232127859153064, -0.5677329558036596)",1118,624,"(1118, 624)",,66b_00027_waggle_annotations.csv,,,-0.8232127859153064,-0.5677329558036596,304.59228868750995,117,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,3,,"(-0.8598547438407345, 0.5105387541554361)",1024,774,"(1024, 774)",,66b_00027_waggle_annotations.csv,,,-0.8598547438407345,0.5105387541554361,239.3002774491856,210,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,4,,"(-0.751164898449876, -0.6601146077286788)",967,774,"(967, 774)",,66b_00027_waggle_annotations.csv,,,-0.751164898449876,-0.6601146077286788,311.3086140135487,261,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,5,,"(-0.6401843996644799, -0.7682212795973759)",894,788,"(894, 788)",,66b_00027_waggle_annotations.csv,,,-0.6401843996644799,-0.7682212795973759,320.1944289077348,384,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,6,,"(-0.4788521306805733, -0.8778955729143844)",1186,725,"(1186, 725)",,66b_00027_waggle_annotations.csv,,,-0.4788521306805733,-0.8778955729143844,331.3895403340348,756,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,7,,"(-0.956351571051339, 0.2922185355990202)",1168,676,"(1168, 676)",,66b_00027_waggle_annotations.csv,,,-0.956351571051339,0.2922185355990202,253.00917670801385,793,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,8,,"(-0.9647638212377321, -0.26311740579210874)",1168,705,"(1168, 705)",,66b_00027_waggle_annotations.csv,,,-0.964763821237732,-0.2631174057921087,285.25511870305775,836,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,9,,"(-0.9996349698728535, 0.02701716134791496)",1128,712,"(1128, 712)",,66b_00027_waggle_annotations.csv,,,-0.9996349698728536,0.0270171613479149,268.45184230102205,887,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,10,,"(-0.421111306454629, -0.9070089677484316)",1165,723,"(1165, 723)",,66b_00027_waggle_annotations.csv,,,-0.421111306454629,-0.9070089677484316,335.0952311919048,927,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,11,,"(-0.862697970097658, -0.5057194997124201)",1225,715,"(1225, 715)",,66b_00027_waggle_annotations.csv,,,-0.862697970097658,-0.5057194997124201,300.3791260113683,1003,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,12,,"(-0.8507979973592923, -0.5254928807219158)",1183,724,"(1183, 724)",,66b_00027_waggle_annotations.csv,,,-0.8507979973592923,-0.5254928807219158,301.7014296695057,1044,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,13,,"(0.22485950669875843, -0.9743911956946198)",1167,763,"(1167, 763)",,66b_00027_waggle_annotations.csv,,,0.2248595066987584,-0.9743911956946198,12.994616791916505,1082,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,14,,"(-0.09950371902099892, -0.9950371902099892)",1177,771,"(1177, 771)",,66b_00027_waggle_annotations.csv,,,-0.0995037190209989,-0.9950371902099892,354.2894068625004,1125,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,15,,"(-0.26515648302104233, -0.9642053928037904)",1166,776,"(1166, 776)",,66b_00027_waggle_annotations.csv,,,-0.2651564830210423,-0.9642053928037904,344.6237487511738,1161,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,16,,"(-0.9216353751380653, -0.38805700005813276)",1053,737,"(1053, 737)",,66b_00027_waggle_annotations.csv,,,-0.9216353751380651,-0.3880570000581327,292.83365417791754,1240,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,17,,"(-0.052558833122763673, -0.9986178293325098)",991,809,"(991, 809)",,66b_00027_waggle_annotations.csv,,,-0.0525588331227636,-0.9986178293325098,356.98721249581666,1551,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,18,,"(-0.3976074376343004, -0.9175556253099241)",967,786,"(967, 786)",,66b_00027_waggle_annotations.csv,,,-0.3976074376343004,-0.917555625309924,336.5713071912546,1647,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,19,,"(-0.9544799780350297, -0.2982749931359468)",902,745,"(902, 745)",,66b_00027_waggle_annotations.csv,,,-0.9544799780350296,-0.2982749931359468,287.35402463626133,1688,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,20,,"(-0.0808158687660548, -0.9967290481146759)",989,795,"(989, 795)",,66b_00027_waggle_annotations.csv,,,-0.0808158687660548,-0.996729048114676,355.3645365730974,1916,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,21,,"(-0.818191696860666, -0.5749455167129004)",1118,774,"(1118, 774)",,66b_00027_waggle_annotations.csv,,,-0.818191696860666,-0.5749455167129004,305.09581678702614,2143,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,22,,"(-0.3481865296036271, -0.9374252720097652)",1091,783,"(1091, 783)",,66b_00027_waggle_annotations.csv,,,-0.3481865296036271,-0.9374252720097652,339.6235647861636,2186,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,23,,"(-0.9747323185282742, -0.2233761563293962)",967,669,"(967, 669)",,66b_00027_waggle_annotations.csv,,,-0.9747323185282742,-0.2233761563293962,282.90740867126584,2251,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,24,,"(-0.17378533390904768, -0.9847835588179369)",925,759,"(925, 759)",,66b_00027_waggle_annotations.csv,,,-0.1737853339090476,-0.9847835588179368,349.99202019855863,2490,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,25,,"(-0.5240974256643347, -0.851658316704544)",954,782,"(954, 782)",,66b_00027_waggle_annotations.csv,,,-0.5240974256643347,-0.851658316704544,328.3924977537511,2560,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,26,,"(-0.49026123963255896, -0.8715755371245493)",949,729,"(949, 729)",,66b_00027_waggle_annotations.csv,,,-0.4902612396325589,-0.8715755371245493,330.6422464572087,2591,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,27,,"(-0.5486564414868224, -0.8360479108370626)",970,738,"(970, 738)",,66b_00027_waggle_annotations.csv,,,-0.5486564414868224,-0.8360479108370626,326.72511201516505,2639,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,28,,"(-0.8715755371245493, -0.49026123963255896)",984,708,"(984, 708)",,66b_00027_waggle_annotations.csv,,,-0.8715755371245493,-0.4902612396325589,299.3577535427913,2675,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,29,,"(-0.9994801143396995, -0.03224129401095805)",1014,709,"(1014, 709)",,66b_00027_waggle_annotations.csv,,,-0.9994801143396996,-0.032241294010958,271.8476102659946,2712,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,30,,"(-0.9912279006826347, -0.13216372009101796)",999,662,"(999, 662)",,66b_00027_waggle_annotations.csv,,,-0.9912279006826348,-0.1321637200910179,277.59464336859145,2752,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,31,,"(-0.9605642644145616, -0.2780580765410573)",981,665,"(981, 665)",,66b_00027_waggle_annotations.csv,,,-0.9605642644145616,-0.2780580765410573,286.1443387802835,2797,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,32,,"(-0.9958932064677039, -0.09053574604251853)",1016,639,"(1016, 639)",,66b_00027_waggle_annotations.csv,,,-0.995893206467704,-0.0905357460425185,275.1944289077348,2832,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,33,,"(-0.7834976790895338, -0.6213947110020441)",984,676,"(984, 676)",,66b_00027_waggle_annotations.csv,,,-0.7834976790895338,-0.6213947110020441,308.418055344822,2869,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,34,,"(-0.9965457582448796, 0.08304547985373997)",984,617,"(984, 617)",,66b_00027_waggle_annotations.csv,,,-0.9965457582448796,0.0830454798537399,265.23635830927384,2904,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,35,,"(-0.9996144206527183, -0.027767067240353285)",979,654,"(979, 654)",,66b_00027_waggle_annotations.csv,,,-0.9996144206527184,-0.0277670672403532,271.5911402711946,2943,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,36,,"(-0.8320502943378437, -0.5547001962252291)",977,632,"(977, 632)",,66b_00027_waggle_annotations.csv,,,-0.8320502943378437,-0.5547001962252291,303.69006752597977,2978,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,37,,"(-0.9209672510685588, -0.389639990836698)",946,699,"(946, 699)",,66b_00027_waggle_annotations.csv,,,-0.9209672510685588,-0.389639990836698,292.9321004375898,3021,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,38,,"(-1.0, 0.0)",966,688,"(966, 688)",,66b_00027_waggle_annotations.csv,,,-1.0,0.0,270.0,3060,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,39,,"(-1.0, 0.0)",962,688,"(962, 688)",,66b_00027_waggle_annotations.csv,,,-1.0,0.0,270.0,3098,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,40,,"(-0.9349975263177834, -0.35465423412053854)",1006,665,"(1006, 665)",,66b_00027_waggle_annotations.csv,,,-0.9349975263177834,-0.3546542341205385,290.77225468204585,3136,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,41,,"(-0.9980525784828885, 0.06237828615518053)",1018,694,"(1018, 694)",,66b_00027_waggle_annotations.csv,,,-0.9980525784828884,0.0623782861551805,266.4236656250026,3178,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,42,,"(-0.9785497849867489, -0.2060104810498419)",971,677,"(971, 677)",,66b_00027_waggle_annotations.csv,,,-0.9785497849867488,-0.2060104810498419,281.888658039628,3218,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,43,,"(-0.8944271909999159, -0.4472135954999579)",980,690,"(980, 690)",,66b_00027_waggle_annotations.csv,,,-0.8944271909999159,-0.4472135954999579,296.565051177078,3261,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,44,,"(-0.9856222548132667, -0.1689638151108457)",1018,604,"(1018, 604)",,66b_00027_waggle_annotations.csv,,,-0.9856222548132668,-0.1689638151108457,279.7275785514016,3302,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,45,,"(-0.9970544855015816, -0.07669649888473705)",986,592,"(986, 592)",,66b_00027_waggle_annotations.csv,,,-0.9970544855015816,-0.076696498884737,274.3987053549955,3345,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,46,,"(-0.981490592025699, -0.19151035941964858)",976,614,"(976, 614)",,66b_00027_waggle_annotations.csv,,,-0.981490592025699,-0.1915103594196485,281.04094018032373,3388,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,47,,"(-0.9922778767136677, -0.12403473458920847)",1000,682,"(1000, 682)",,66b_00027_waggle_annotations.csv,,,-0.9922778767136676,-0.1240347345892084,277.1250163489018,3429,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,48,,"(-0.9647638212377321, -0.26311740579210874)",955,659,"(955, 659)",,66b_00027_waggle_annotations.csv,,,-0.964763821237732,-0.2631174057921087,285.25511870305775,3472,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,49,,"(-0.8395701571521512, -0.5432512781572743)",963,622,"(963, 622)",,66b_00027_waggle_annotations.csv,,,-0.8395701571521512,-0.5432512781572743,302.9052429229879,3511,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,50,,"(-0.8155071447352175, -0.578747005941122)",971,647,"(971, 647)",,66b_00027_waggle_annotations.csv,,,-0.8155071447352175,-0.578747005941122,305.36246188706906,3556,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,51,,"(-0.6401843996644799, -0.7682212795973759)",972,718,"(972, 718)",,66b_00027_waggle_annotations.csv,,,-0.6401843996644799,-0.7682212795973759,320.1944289077348,3601,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
66b,2025-01-28,2025-01-28__66b_00027,66b_00027,52,,"(-0.6625738822030289, -0.7489965624903806)",953,684,"(953, 684)",,66b_00027_waggle_annotations.csv,,,-0.6625738822030289,-0.7489965624903806,318.50353164478446,3646,E:\2026Trackathon\James\mp4\20250128\00027.mp4,1,,,,,,,,,,,
