"waggle_run","stimulus","notes","start_x","start_y","csv_file","time","direction_u","direction_v","start_frame","annotation_session","calibration_file","calibration_id","calibration_video_name","calibration_n_annotations","calibration_mean_north_deg","calibration_circular_sd_deg","calibration_R","declination_deg","true_north_video_deg","calibration_notes","waggle_true_bearing_deg","video_file","day","ID_d","ID","utc_time","sast_time","sun_az","sun_el","feeder_az","angle","signed_angle","bearing","abs_feeder_angle_deg","feeder_angle"
7,"vertical","",1441,541,"22b_00017_waggle_annotations.csv","11:15:00",0.264561366565123,-0.96436885231803,406,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.267749054020674,15.3408907640049,15.3408907640049,34.6445301894823,0.604661119613041
8,"vertical","",1475,555,"22b_00017_waggle_annotations.csv","11:15:00",0.294085848837523,-0.95577900872195,454,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.29849893158618,17.1027289690524,17.1027289690524,36.4063683945298,0.635410997178547
9,"vertical","",1453,519,"22b_00017_waggle_annotations.csv","11:15:00",0.102400045473989,-0.994743298890183,501,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.102579852418295,5.87739260664314,5.87739260664314,25.1810320321205,0.439491918010662
10,"vertical","",1486,507,"22b_00017_waggle_annotations.csv","11:15:00",0.27282410027474,-0.962063932547769,554,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.276327274975065,15.8323866204222,15.8323866204222,35.1360260458996,0.613239340567432
11,"vertical","",1477,446,"22b_00017_waggle_annotations.csv","11:15:00",0.43026103142179,-0.902704516904539,621,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.444781922979135,25.4841269904173,25.4841269904173,44.7877664158947,0.781693988571503
12,"vertical","",1488,405,"22b_00017_waggle_annotations.csv","11:15:00",0.319218869485321,-0.947681018784545,668,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.324905118065118,18.615692007331,18.615692007331,37.9193314328084,0.661817183657486
13,"vertical","",1416,392,"22b_00017_waggle_annotations.csv","11:15:00",0.447213595499958,-0.894427190999916,714,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.463647609000806,26.565051177078,26.565051177078,45.8686906025554,0.800559674593174
14,"vertical","",1455,406,"22b_00017_waggle_annotations.csv","11:15:00",0.50743848144227,-0.861687987354798,777,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.532209504113879,30.4933584024757,30.4933584024757,49.7969978279531,0.869121569706246
15,"vertical","",1457,353,"22b_00017_waggle_annotations.csv","11:15:00",0.430472524881646,-0.902603681203451,824,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.445016224755542,25.4975514933378,25.4975514933378,44.8011909188152,0.781928290347909
16,"vertical","",1481,347,"22b_00017_waggle_annotations.csv","11:15:00",0.494166624947116,-0.869367210555112,886,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00017.mp4","2025-01-21","22b_00017_11:15:00_2025-01-21","22b",2025-01-21 09:15:00,2025-01-21 11:15:00,66.7516837888568,76.7868187211363,-19.3036394254774,0.516875970586707,29.6148116463464,29.6148116463464,48.9184510718238,0.853788036179074
1,"horizontal","some runs invisible due to lack of umbrella shadow",870,633,"22b_00025_waggle_annotations.csv","11:53:00",-0.735169381880594,-0.677883456019768,30,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,102.845469410167,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.8259165158758,-47.321530589833,312.678469410167,65.5548994707601,-1.14414883657865
2,"horizontal","some runs invisible due to lack of umbrella shadow",771,621,"22b_00025_waggle_annotations.csv","11:53:00",0.107481842980092,-0.994207047565849,96,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,156.33717509503,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,0.107689870832821,6.17017509502961,6.17017509502961,12.0631937858975,-0.21054244987003
3,"horizontal","some runs invisible due to lack of umbrella shadow",753,601,"22b_00025_waggle_annotations.csv","11:53:00",-0.829722110200009,-0.55817669231637,156,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,94.096797422061,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.978609647245249,-56.0702025779391,303.929797422061,74.3035714588661,-1.2968419679481
4,"horizontal","some runs invisible due to lack of umbrella shadow",890,445,"22b_00025_waggle_annotations.csv","11:53:00",-0.995893206467704,-0.0905357460425185,254,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,65.361428907735,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-1.48013643959415,-84.805571092265,275.194428907735,103.038939973192,-1.798368760297
5,"horizontal","some runs invisible due to lack of umbrella shadow",886,406,"22b_00025_waggle_annotations.csv","11:53:00",-0.461934418836969,-0.88691408416698,294,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,122.654997376149,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.480175029603519,-27.512002623851,332.487997376149,45.7453715047781,-0.798407350306371
6,"horizontal","some runs invisible due to lack of umbrella shadow",897,279,"22b_00025_waggle_annotations.csv","11:53:00",-0.818556692462413,-0.57442574909643,373,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,95.226426966887,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.95889389236023,-54.940573033113,305.059426966887,73.1739419140401,-1.27712621306308
7,"horizontal","some runs invisible due to lack of umbrella shadow",911,200,"22b_00025_waggle_annotations.csv","11:53:00",-0.610228009432296,-0.79222583680684,486,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,112.561008642598,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.656348367663197,-37.605991357402,322.394008642598,55.839360238329,-0.974580688366047
8,"horizontal","some runs invisible due to lack of umbrella shadow",937,226,"22b_00025_waggle_annotations.csv","11:53:00",-0.725952683905827,-0.687744647910783,534,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,103.618842301022,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.812418612584714,-46.548157698978,313.451842301022,64.7815265799051,-1.13065093328756
9,"horizontal","some runs invisible due to lack of umbrella shadow",887,199,"22b_00025_waggle_annotations.csv","11:53:00",-0.360994102557712,-0.93256809827409,583,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,129.005740183172,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.369333657673622,-21.1612598168281,338.838740183172,39.3946286977551,-0.687565978376473
10,"horizontal","some runs invisible due to lack of umbrella shadow",865,216,"22b_00025_waggle_annotations.csv","11:53:00",-0.266586054538395,-0.963811120254198,623,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,134.705782259558,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.269849155938471,-15.461217740442,344.538782259558,33.6945866213691,-0.588081476641322
11,"horizontal","some runs invisible due to lack of umbrella shadow",843,193,"22b_00025_waggle_annotations.csv","11:53:00",-0.299340074537325,-0.954146487587723,666,1,"21_00020_waggle_annotations.csv","21_00020","C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\George\mp4\20250121\00020.mp4",10,188.563,1.422,0.9997,-21.27,209.833,NA,132.749029207797,"20250121/00025.mp4","2025-01-21","22b_00025_11:53:00_2025-01-21","22b",2025-01-21 09:53:00,2025-01-21 11:53:00,29.2146754824523,83.4302433513538,18.2333688809271,-0.304000939340147,-17.417970792203,342.582029207797,35.6513396731301,-0.622233260042999
1,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1206,895,"22b_00034_waggle_annotations.csv","16:27:00",-0.369972723510368,0.929042616814924,153,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.7626129928485,-158.286064918224,201.713935081776,55.3606432935153,0.966225501493959
2,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1250,859,"22b_00034_waggle_annotations.csv","16:27:00",0.0512147519731584,0.998687663476589,194,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,3.09035548618638,177.064326553579,177.064326553579,30.7110347653183,0.536008673349248
3,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1202,823,"22b_00034_waggle_annotations.csv","16:27:00",-0.371390676354104,0.928476690885259,244,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.76108627647743,-158.198590513648,201.801409486352,55.4481176980913,0.967752217865032
4,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1182,807,"22b_00034_waggle_annotations.csv","16:27:00",-0.248375350267704,0.968663866044045,301,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.89058996694675,-165.618605408909,194.381394591091,48.0281028028303,0.838248527395706
5,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1128,823,"22b_00034_waggle_annotations.csv","16:27:00",-0.535052081184345,0.844819075554229,344,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.57702325992169,-147.652556500558,212.347443499442,65.9941517111813,1.15181523442076
6,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1106,822,"22b_00034_waggle_annotations.csv","16:27:00",-0.435928453727025,0.899981323823536,400,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.69052299760128,-154.15561244544,205.84438755456,59.4910957662993,1.03831549674118
7,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1099,842,"22b_00034_waggle_annotations.csv","16:27:00",0.182089260182307,0.98328200498446,450,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,2.9584818363273,169.508522987668,169.508522987668,23.1552311994073,0.404135023490172
8,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1096,843,"22b_00034_waggle_annotations.csv","16:27:00",-0.447213595499958,0.894427190999916,499,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.67794504458899,-153.434948822922,206.565051177078,60.2117593888173,1.05089344975347
9,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1128,875,"22b_00034_waggle_annotations.csv","16:27:00",0.110431526074847,0.993883734673619,541,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,3.0309354324159,173.65980825409,173.65980825409,27.3065164658293,0.476588619578767
10,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1098,863,"22b_00034_waggle_annotations.csv","16:27:00",-0.55817669231637,0.829722110200009,588,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.54940597404014,-146.070202577939,213.929797422061,67.5765056338003,1.17943252030231
11,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1159,864,"22b_00034_waggle_annotations.csv","16:27:00",0.0425147166248136,0.999095840683121,638,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,3.09906511897001,177.56335175319,177.56335175319,31.2100599649293,0.544718306132882
12,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1145,866,"22b_00034_waggle_annotations.csv","16:27:00",-0.627009405211618,0.779011685262919,676,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.46388436102517,-141.17017509503,218.82982490497,72.4765331167093,1.26495413331728
13,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1188,867,"22b_00034_waggle_annotations.csv","16:27:00",0.122526572002646,0.992465233221436,723,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,3.01875741471189,172.962059236815,172.962059236815,26.6087674485543,0.464410601874763
14,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1166,882,"22b_00034_waggle_annotations.csv","16:27:00",-0.645180817826272,0.764029915846901,772,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.44033273072352,-139.820766078093,220.179233921907,73.8259421336463,1.28850576361894
15,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1151,901,"22b_00034_waggle_annotations.csv","16:27:00",-0.0464613993524682,0.998920086078066,822,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-3.09511452223879,-177.336999233933,182.663000766067,36.3097089778063,0.633723972103664
16,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1148,840,"22b_00034_waggle_annotations.csv","16:27:00",-0.659437818308136,0.751759112871275,854,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.42152195981569,-138.742988295687,221.257011704313,74.9037199160523,1.30731653452676
17,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1195,870,"22b_00034_waggle_annotations.csv","16:27:00",0.316227766016838,0.948683298050514,902,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,2.81984209919315,161.565051177078,161.565051177078,15.2117593888173,0.265495286356022
18,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1166,871,"22b_00034_waggle_annotations.csv","16:27:00",-0.539666114720432,0.841879138963874,959,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.57155218989008,-147.339087278326,212.660912721674,66.3076209334133,1.15728630445238
19,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1171,897,"22b_00034_waggle_annotations.csv","16:27:00",0.253027744393526,0.967459022681129,1003,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,2.88578408897443,165.34324888424,165.34324888424,18.9899570959793,0.3314372761373
20,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1173,907,"22b_00034_waggle_annotations.csv","16:27:00",-0.680451099367278,0.732793491626299,1045,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.39321460606627,-137.121096396661,222.878903603339,76.5256118150783,1.33562388827619
21,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1161,908,"22b_00034_waggle_annotations.csv","16:27:00",0.175033334717495,0.984562507785907,1092,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,2.96565302813727,169.919402012458,169.919402012458,23.5661102241973,0.411306215300141
22,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1180,880,"22b_00034_waggle_annotations.csv","16:27:00",-0.554700196225229,0.832050294337844,1142,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.55359005004222,-146.30993247402,213.69006752598,67.3367757377193,1.17524844430023
23,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1213,890,"22b_00034_waggle_annotations.csv","16:27:00",0.178885438199983,0.983869910099908,1194,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,2.96173915379732,169.695153531234,169.695153531234,23.3418617429733,0.407392340960186
24,"vertical","some runs on the border (not super trustworthy) / it seems like clockwise or anti clockwise return runs play a role in the waggle run angle",1172,904,"22b_00034_waggle_annotations.csv","16:27:00",-0.236351579147501,0.971667603161947,1233,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00034.mp4","2025-01-21","22b_00034_16:27:00_2025-01-21","22b",2025-01-21 14:27:00,2025-01-21 16:27:00,261.094752575119,30.263018675544,146.353291788261,-2.90298333108159,-166.328692867804,193.671307132196,47.3180153439353,0.825855163260868
1,"vertical","some runs on the border",1348,897,"22b_00035_waggle_annotations.csv","16:33:00",-0.255154261231017,0.966900358349119,5,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-2.88358541172583,-165.217273957384,194.782726042616,47.9053692119552,0.836106422132139
2,"vertical","some runs on the border",1423,895,"22b_00035_waggle_annotations.csv","16:33:00",-0.138196031911464,0.990404895365489,55,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-3.00295291645564,-172.05652818941,187.94347181059,41.0661149799292,0.716738917402329
3,"vertical","some runs on the border",1389,889,"22b_00035_waggle_annotations.csv","16:33:00",-0.330350424728106,0.943858356366017,101,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-2.80491783420306,-160.709953780811,199.290046219189,52.4126893885282,0.91477399965491
4,"vertical","some runs on the border",1410,893,"22b_00035_waggle_annotations.csv","16:33:00",-0.164398987305357,0.986393923832144,142,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-2.97644397617516,-170.537677791974,189.462322208026,42.5849653773652,0.743247857682812
5,"vertical","some runs on the border",1354,877,"22b_00035_waggle_annotations.csv","16:33:00",-0.482296547064367,0.876008014055687,184,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-2.63831822233506,-151.164499152257,208.835500847743,61.9581440170822,1.08137361152291
6,"vertical","some runs on the border",1452,837,"22b_00035_waggle_annotations.csv","16:33:00",-0.104684784518043,0.994505452921406,223,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-3.03671571485955,-173.990994042505,186.009005957495,39.1316491268342,0.68297611899842
7,"vertical","some runs on the border",1434,850,"22b_00035_waggle_annotations.csv","16:33:00",-0.189674976049229,0.981846934843066,271,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-2.95076155086853,-169.066183214244,190.933816785756,44.0564599550952,0.768930282989444
8,"vertical","some runs on the border",1428,857,"22b_00035_waggle_annotations.csv","16:33:00",-0.304775727103784,0.952424147199324,315,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250121/00035.mp4","2025-01-21","22b_00035_16:33:00_2025-01-21","22b",2025-01-21 14:33:00,2025-01-21 16:33:00,260.570687532719,28.9287111458747,146.877356830661,-2.83188970904734,-162.255328374943,197.744671625057,50.8673147943962,0.887802124810636
