recording_type,source_file_type,source_batch,dance_key,dance_id,bee_id,date,time,condition,aperture,orientation_method,waggle_run,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,annotation_session,notes,orientation_notes,calibration_video_name,calibration_R,declination_deg,calibration_notes,orientation_block,21_calibration_11-21-50_waggle_annotations.csv
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,4,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.21693045781865616,-0.9761870601839527,347.4711922908485,241.9538197569424,105.51737253390607,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,758,949,"(758, 949)",3040,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,5,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.7169949188144307,-0.6970783932918077,314.19307054489764,241.9538197569424,72.23925078795523,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,767,935,"(767, 935)",3085,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,6,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.818191696860666,-0.5749455167129004,305.09581678702614,241.9538197569424,63.14199703008373,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,757,925,"(757, 925)",3126,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,7,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.9997166737441362,0.023802777946288958,268.63607246839706,241.9538197569424,26.68225271145465,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,770,867,"(770, 867)",3174,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,8,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.9713990064967775,-0.23745309047699006,283.73626830562256,241.9538197569424,41.78244854868015,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,821,890,"(821, 890)",3222,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,9,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.924261426490025,0.3817601544197929,247.55724663470565,241.9538197569424,5.6034268777632406,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,777,824,"(777, 824)",3267,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,10,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.7880243737245634,-0.6156440419723151,307.99873244250466,241.9538197569424,66.04491268556225,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,777,874,"(777, 874)",3311,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,11,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.9933073803012535,-0.11550085817456437,276.63251461513846,241.9538197569424,34.67869485819605,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,756,846,"(756, 846)",3349,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,12,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.9992319507315425,0.039185566695354605,267.75425743410494,241.9538197569424,25.800437677162535,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,721,778,"(721, 778)",3389,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,13,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.996240588195683,0.086629616364842,265.0302592718897,241.9538197569424,23.076439514947282,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,753,798,"(753, 798)",3432,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,14,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.9529257800132619,-0.303203657276947,287.65012421993015,241.9538197569424,45.69630446298774,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,910,644,"(910, 644)",3770,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00028,66b_00028,66b,20250128,,horizontal,,direct_compass,15,66b_00028_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00028.mp4,-0.9684929325968497,0.24904103981061848,255.57922687248902,241.9538197569424,13.625407115546608,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,888,739,"(888, 739)",3802,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00032,66b_00032,66b,20250128,,horizontal,,direct_compass,1,66b_00032_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00032.mp4,-0.8169678632647616,-0.5766831975986553,305.2175929681927,241.9538197569424,63.26377321125031,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,849,900,"(849, 900)",590,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00032,66b_00032,66b,20250128,,horizontal,,direct_compass,2,66b_00032_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00032.mp4,-0.8106792283998809,-0.5854905538443584,305.83765295427827,241.9538197569424,63.88383319733586,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,735,905,"(735, 905)",638,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00032,66b_00032,66b,20250128,,horizontal,,direct_compass,3,66b_00032_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00032.mp4,-0.24904103981061848,-0.9684929325968497,345.579226872489,241.9538197569424,103.62540711554661,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,686,913,"(686, 913)",672,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__66b__66b_00032,66b_00032,66b,20250128,,horizontal,,direct_compass,4,66b_00032_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00032.mp4,-0.27232246579934893,-0.9622060458243663,344.19748604606445,241.9538197569424,102.24366628912205,220.68381975694237,,1.5870210667726274,10,ok,,28_00029_waggle_annotations.csv,28_00029,28_00029_waggle_annotations.csv,,,,,,,,1095,937,"(1095, 937)",909,1,direct calibration,,28_00029_waggle_annotations.csv,0.9996164633894778,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00034,84b_00034,84b,20250128,,horizontal,,direct_compass,1,84b_00034_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00034.mp4,-0.6757246285173463,-0.7371541402007414,317.4895529219992,245.00795399643707,72.48159892556211,223.73795399643706,,1.8299619370617108,10,ok,,28_00035_waggle_annotations.csv,28_00035,28_00035_waggle_annotations.csv,,,,,,,,826,888,"(826, 888)",12,1,direct calibration,,28_00035_waggle_annotations.csv,0.9994900846304517,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00034,84b_00034,84b,20250128,,horizontal,,direct_compass,2,84b_00034_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00034.mp4,-0.20094414372133132,-0.9796027006414902,348.4078245897089,245.00795399643707,103.39987059327186,223.73795399643706,,1.8299619370617108,10,ok,,28_00035_waggle_annotations.csv,28_00035,28_00035_waggle_annotations.csv,,,,,,,,1281,916,"(1281, 916)",210,1,direct calibration,,28_00035_waggle_annotations.csv,0.9994900846304517,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00034,84b_00034,84b,20250128,,horizontal,,direct_compass,3,84b_00034_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00034.mp4,-0.5350520811843448,-0.8448190755542286,327.652556500558,245.00795399643707,82.64460250412091,223.73795399643706,,1.8299619370617108,10,ok,,28_00035_waggle_annotations.csv,28_00035,28_00035_waggle_annotations.csv,,,,,,,,1519,922,"(1519, 922)",416,1,direct calibration,,28_00035_waggle_annotations.csv,0.9994900846304517,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00034,84b_00034,84b,20250128,,horizontal,,direct_compass,4,84b_00034_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00034.mp4,-0.4270063054078291,-0.9042486467459909,334.722277764447,245.00795399643707,89.71432376800996,223.73795399643706,,1.8299619370617108,10,ok,,28_00035_waggle_annotations.csv,28_00035,28_00035_waggle_annotations.csv,,,,,,,,1530,915,"(1530, 915)",545,1,direct calibration,,28_00035_waggle_annotations.csv,0.9994900846304517,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00034,84b_00034,84b,20250128,,horizontal,,direct_compass,5,84b_00034_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00034.mp4,-0.04872255371340959,-0.9988123511248966,357.2072976342867,245.00795399643707,112.19934363784964,223.73795399643706,,1.8299619370617108,10,ok,,28_00035_waggle_annotations.csv,28_00035,28_00035_waggle_annotations.csv,,,,,,,,1468,876,"(1468, 876)",614,1,direct calibration,,28_00035_waggle_annotations.csv,0.9994900846304517,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,1,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.8619342151577695,0.5070201265633938,239.5344550805401,236.08099708888156,3.453457991658553,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,964,912,"(964, 912)",0,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,2,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9977851578566089,-0.06651901052377393,273.81407483429035,236.08099708888156,37.73307774540879,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,982,882,"(982, 882)",45,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,3,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.2873478855663454,0.9578262852211513,196.6992442339936,236.08099708888156,320.61824714511204,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,953,888,"(953, 888)",100,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,4,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-1.0,0.0,270.0,236.08099708888156,33.91900291111844,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,936,895,"(936, 895)",155,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,5,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.39391929857916763,0.9191450300180578,203.19859051364818,236.08099708888156,327.1175934247666,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,941,926,"(941, 926)",212,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,6,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9984603532054125,0.05547001962252291,266.8201698801358,236.08099708888156,30.73917279125422,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,953,899,"(953, 899)",263,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,7,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.8574929257125442,0.5144957554275266,239.03624346792648,236.08099708888156,2.9552463790449224,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,965,908,"(965, 908)",331,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,8,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9984603532054125,-0.05547001962252291,273.1798301198642,236.08099708888156,37.09883303098266,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,970,877,"(970, 877)",390,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,9,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.8,0.6,233.13010235415598,236.08099708888156,357.0491052652744,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,948,903,"(948, 903)",443,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,10,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9950371902099892,-0.09950371902099892,275.71059313749964,236.08099708888156,39.62959604861808,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,954,892,"(954, 892)",499,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,11,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.847998304005088,0.52999894000318,237.99461679191648,236.08099708888156,1.9136197030349251,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,956,917,"(956, 917)",561,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,12,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9986178293325098,-0.052558833122763673,273.01278750418334,236.08099708888156,36.931790415301776,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,963,881,"(963, 881)",614,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,13,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9990561583550596,0.04343722427630694,267.5104470780008,236.08099708888156,31.429449989119263,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,1043,916,"(1043, 916)",908,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,14,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9987523388778445,0.04993761694389223,267.1375947738882,236.08099708888156,31.056597685006665,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,968,912,"(968, 912)",1010,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,15,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,0.2940858488375231,0.95577900872195,162.89727103094762,236.08099708888156,286.81627394206606,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,948,933,"(948, 933)",1052,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,16,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9986178293325098,0.052558833122763673,266.98721249581666,236.08099708888156,30.906215406935104,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,959,921,"(959, 921)",1106,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,17,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.6,0.8,216.86989764584402,236.08099708888156,340.78890055696246,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,949,915,"(949, 915)",1185,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,18,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9950371902099892,0.09950371902099892,264.28940686250036,236.08099708888156,28.208409773618797,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,968,902,"(968, 902)",1244,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,19,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.8574929257125441,0.5144957554275265,239.03624346792648,236.08099708888156,2.9552463790449224,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,944,915,"(944, 915)",1314,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,20,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9954954725939521,0.09480909262799544,264.5596679689945,236.08099708888156,28.478670880112958,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,979,889,"(979, 889)",1362,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,21,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.38461538461538464,0.9230769230769231,202.61986494804043,236.08099708888156,326.53886785915887,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,976,912,"(976, 912)",1410,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00054,84b_00054,84b,20250128,,horizontal,,direct_compass,22,84b_00054_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00054.mp4,-0.9103664774626047,0.413802944301184,245.55604521958347,236.08099708888156,9.475048130701907,214.81099708888152,,1.4543475686579452,10,ok,,28_00055_waggle_annotations.csv,28_00055,28_00055_waggle_annotations.csv,,,,,,,,963,931,"(963, 931)",1466,1,direct calibration,,28_00055_waggle_annotations.csv,0.9996778996436071,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00073,84b_00073,84b,20250128,,horizontal,,direct_compass,1,84b_00073_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00073.mp4,1.0,0.0,90.0,239.2956343336503,210.7043656663497,218.0256343336503,,1.8054494313148939,10,ok,,28_00069_waggle_annotations.csv,28_00069,28_00069_waggle_annotations.csv,,,,,,,,1005,899,"(1005, 899)",733,1,direct calibration,,28_00069_waggle_annotations.csv,0.9995036504940604,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00073,84b_00073,84b,20250128,,horizontal,,direct_compass,2,84b_00073_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00073.mp4,-0.9997830567281121,-0.02082881368183567,271.19348942398204,239.2956343336503,31.897855090331745,218.0256343336503,,1.8054494313148939,10,ok,,28_00069_waggle_annotations.csv,28_00069,28_00069_waggle_annotations.csv,,,,,,,,1098,885,"(1098, 885)",790,1,direct calibration,,28_00069_waggle_annotations.csv,0.9995036504940604,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00073,84b_00073,84b,20250128,,horizontal,,direct_compass,3,84b_00073_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00073.mp4,-0.9391228521203211,-0.34358153126353214,290.0952311919048,239.2956343336503,50.79959685825452,218.0256343336503,,1.8054494313148939,10,ok,,28_00069_waggle_annotations.csv,28_00069,28_00069_waggle_annotations.csv,,,,,,,,1122,872,"(1122, 872)",854,1,direct calibration,,28_00069_waggle_annotations.csv,0.9995036504940604,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00073,84b_00073,84b,20250128,,horizontal,,direct_compass,4,84b_00073_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00073.mp4,-0.9486832980505138,0.31622776601683794,251.56505117707798,239.2956343336503,12.269416843427678,218.0256343336503,,1.8054494313148939,10,ok,,28_00069_waggle_annotations.csv,28_00069,28_00069_waggle_annotations.csv,,,,,,,,1110,854,"(1110, 854)",901,1,direct calibration,,28_00069_waggle_annotations.csv,0.9995036504940604,-21.27,,,
horizontal,,horizontal_direct_20250128,horizontal_direct_20250128__84b__84b_00073,84b_00073,84b,20250128,,horizontal,,direct_compass,5,84b_00073_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00073.mp4,-0.9138115486202572,0.4061384660534476,246.0375110254218,239.2956343336503,6.741876691771495,218.0256343336503,,1.8054494313148939,10,ok,,28_00069_waggle_annotations.csv,28_00069,28_00069_waggle_annotations.csv,,,,,,,,1092,888,"(1092, 888)",981,1,direct calibration,,28_00069_waggle_annotations.csv,0.9995036504940604,-21.27,,,
