recording_type,source_file_type,source_batch,dancer_id,bee_id,dance_id,dance_key,waggle_run,stimulus,condition,notes,date,time_dance,csv_file,video_name,waggle_directions,direction_u,direction_v,video_angle_deg,start_x,start_y,start_xy,start_frame,annotation_session,orientation_method,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,sun_azimuth_deg,sun_elevation_deg,vertical_angle_corrected_deg,comb_skew_correction_status
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,2,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.24253562503633297, 0.9701425001453319)",-0.242535625036333,0.970142500145332,194.036243467926,1344,928,"(1344.0, 928.0)",924,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,3,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.1871121078899952, 0.9823385664224747)",0.187112107889995,0.982338566422475,169.215702132437,1545,953,"(1545.0, 953.0)",1052,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,4,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.15968884391337385, 0.9871673987372203)",-0.159688843913374,0.98716739873722,189.188836077359,1609,812,"(1609.0, 812.0)",1158,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,5,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.1414213562373095, 0.9899494936611665)",0.14142135623731,0.989949493661167,171.869897645844,1662,875,"(1662.0, 875.0)",1206,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,6,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.030289126640769135, 0.9995411791453814)",-0.0302891266407691,0.999541179145381,181.735704588928,1629,888,"(1629.0, 888.0)",1252,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,7,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.4008188340197078, 0.9161573349021892)",0.400818834019708,0.916157334902189,156.370622269343,1678,870,"(1678.0, 870.0)",1291,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,8,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.11043152607484653, 0.9938837346736188)",-0.110431526074847,0.993883734673619,186.34019174591,1662,911,"(1662.0, 911.0)",1334,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,9,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.48564293117863205, 0.8741572761215377)",0.485642931178632,0.874157276121538,150.945395900923,1651,895,"(1651.0, 895.0)",1383,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,10,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.2333729524753242, 0.9723873019805175)",-0.233372952475324,0.972387301980518,193.495733280796,1611,902,"(1611.0, 902.0)",1419,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,11,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.04163054471218133, 0.999133073092352)",0.0416305447121813,0.999133073092352,177.614055969611,1653,874,"(1653.0, 874.0)",1469,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,12,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.0, 1.0)",0,1,180,1640,914,"(1640.0, 914.0)",1509,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,13,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.13663739713703102, 0.9906211292434748)",0.136637397137031,0.990621129243475,172.146686698022,1692,884,"(1692.0, 884.0)",1558,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,14,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.0, 1.0)",0,1,180,1594,901,"(1594.0, 901.0)",1598,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,15,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.2982749931359468, 0.9544799780350297)",0.298274993135947,0.95447997803503,162.645975363739,1628,916,"(1628.0, 916.0)",1646,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,16,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.24253562503633297, 0.9701425001453319)",-0.242535625036333,0.970142500145332,194.036243467926,1592,879,"(1592.0, 879.0)",1682,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,17,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.21693045781865616, 0.9761870601839528)",0.216930457818656,0.976187060183953,167.471192290848,1551,897,"(1551.0, 897.0)",1751,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,18,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.34570535882735637, 0.9383431168171101)",-0.345705358827356,0.93834311681711,200.224859431168,1619,827,"(1619.0, 827.0)",1802,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,19,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.3643993485805122, 0.9312427797057534)",0.364399348580512,0.931242779705753,158.629377730657,1677,843,"(1677.0, 843.0)",1854,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,20,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.1168412475673972, 0.9931506043228762)",-0.116841247567397,0.993150604322876,186.709836807757,1598,834,"(1598.0, 834.0)",1898,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,21,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.1689638151108457, 0.9856222548132667)",0.168963815110846,0.985622254813267,170.272421448598,1612,869,"(1612.0, 869.0)",1948,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,22,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.12033136751923737, 0.9927337820337083)",-0.120331367519237,0.992733782033708,186.911227119025,1625,864,"(1625.0, 864.0)",1993,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,23,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.21693045781865616, 0.9761870601839528)",0.216930457818656,0.976187060183953,167.471192290848,1600,856,"(1600.0, 856.0)",2039,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,24,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.12933918406776806, 0.9916004111862218)",0.129339184067768,0.991600411186222,172.568592028827,1568,892,"(1568.0, 892.0)",2094,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,25,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.31622776601683794, 0.9486832980505138)",0.316227766016838,0.948683298050514,161.565051177078,1571,923,"(1571.0, 923.0)",2131,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,26,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.0, 1.0)",0,1,180,1538,919,"(1538.0, 919.0)",2180,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,27,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.0, 1.0)",0,1,180,1532,942,"(1532.0, 942.0)",2220,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,28,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.21693045781865616, 0.9761870601839528)",-0.216930457818656,0.976187060183953,192.528807709152,1530,890,"(1530.0, 890.0)",2270,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,29,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.31622776601683794, 0.9486832980505138)",0.316227766016838,0.948683298050514,161.565051177078,1627,909,"(1627.0, 909.0)",2392,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,30,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.4103646773287979, 0.9119215051751064)",-0.410364677328798,0.911921505175106,204.227745317954,1594,887,"(1594.0, 887.0)",2447,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,31,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.3528038948697904, 0.935697286393792)",-0.35280389486979,0.935697286393792,200.658910063308,1308,816,"(1308.0, 816.0)",3085,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,32,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.303203657276947, 0.9529257800132619)",0.303203657276947,0.952925780013262,162.34987578007,1333,849,"(1333.0, 849.0)",3135,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,33,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.3511234415883917, 0.9363291775690445)",-0.351123441588392,0.936329177569045,200.556045219583,1316,878,"(1316.0, 878.0)",3171,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,34,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.4338156187728999, 0.9010016697590998)",0.4338156187729,0.9010016697591,154.290046219189,1357,897,"(1357.0, 897.0)",3208,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,35,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.17378533390904768, 0.9847835588179369)",0.173785333909048,0.984783558817937,169.992020198559,1316,930,"(1316.0, 930.0)",3253,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,36,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.5812381937190965, 0.813733471206735)",0.581238193719097,0.813733471206735,144.462322208026,1335,928,"(1335.0, 928.0)",3296,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,37,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.06880209161537815, 0.997630328422983)",0.0688020916153782,0.997630328422983,176.054813770962,1309,888,"(1309.0, 888.0)",3333,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,38,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.4472135954999579, 0.8944271909999159)",0.447213595499958,0.894427190999916,153.434948822922,1349,900,"(1349.0, 900.0)",3377,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,39,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.0, 1.0)",0,1,180,1370,939,"(1370.0, 939.0)",3415,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,40,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.7071067811865475, 0.7071067811865475)",0.707106781186548,0.707106781186548,135,1358,942,"(1358.0, 942.0)",3458,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,41,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.3511234415883917, 0.9363291775690445)",0.351123441588392,0.936329177569045,159.443954780417,1424,933,"(1424.0, 933.0)",3543,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,42,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.15799050110667284, 0.9874406319167053)",0.157990501106673,0.987440631916705,170.909723079178,1404,925,"(1404.0, 925.0)",3576,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,43,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.35389209741589106, 0.9352862574562836)",0.353892097415891,0.935286257456284,159.274441134439,1421,932,"(1421.0, 932.0)",3620,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,44,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.23162052730603974, 0.9728062146853669)",-0.23162052730604,0.972806214685367,193.392497753751,1402,920,"(1402.0, 920.0)",3665,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,45,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.25766265056033233, 0.9662349396012463)",0.257662650560332,0.966234939601246,165.068582821862,1357,905,"(1357.0, 905.0)",3716,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,46,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.058722021951470346, 0.9982743731749959)",-0.0587220219514703,0.998274373174996,183.36646066343,1350,888,"(1350.0, 888.0)",3762,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,47,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.38461538461538464, 0.9230769230769231)",0.384615384615385,0.923076923076923,157.38013505196,1402,906,"(1402.0, 906.0)",3812,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,48,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.2564346990245533, 0.9665615578617778)",-0.256434699024553,0.966561557861778,194.858614447925,1366,908,"(1366.0, 908.0)",3848,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,49,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.4472135954999579, 0.8944271909999159)",0.447213595499958,0.894427190999916,153.434948822922,1406,909,"(1406.0, 909.0)",3891,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,50,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.0, 1.0)",0,1,180,1403,929,"(1403.0, 929.0)",3933,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,51,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.2982749931359468, 0.9544799780350297)",0.298274993135947,0.95447997803503,162.645975363739,1385,893,"(1385.0, 893.0)",3984,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,52,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(-0.03843312210120439, 0.9992611746313143)",-0.0384331221012044,0.999261174631314,182.202598161766,1369,938,"(1369.0, 938.0)",4045,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,53,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.4008188340197078, 0.9161573349021892)",0.400818834019708,0.916157334902189,156.370622269343,1418,907,"(1418.0, 907.0)",4085,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,54,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.024382992454708537, 0.9997026906430501)",0.0243829924547085,0.99970269064305,178.602818972704,1355,901,"(1355.0, 901.0)",4137,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,55,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.303203657276947, 0.9529257800132619)",0.303203657276947,0.952925780013262,162.34987578007,1392,929,"(1392.0, 929.0)",4184,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,11r,11r,11r_00048,vertical_20250123__11r__11r_00048,56,,vertical,,20250123,15:36:00,11r_00048_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00048.mp4,"(0.3271105638831663, 0.9449860734402582)",0.327110563883166,0.944986073440258,160.906507999514,1405,942,"(1405.0, 942.0)",4292,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,16b,16b,16b_00049,vertical_20250123__16b__16b_00049,1,,vertical,,20250123,15:45:00,16b_00049_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00049.mp4,"(0.33722636159351954, 0.9414235927819087)",0.33722636159352,0.941423592781909,160.292021157021,1804,832,"(1804.0, 832.0)",6983,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,16b,16b,16b_00049,vertical_20250123__16b__16b_00049,2,,vertical,,20250123,15:45:00,16b_00049_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00049.mp4,"(-0.0256326007925508, 0.9996714309094813)",-0.0256326007925508,0.999671430909481,181.468800714386,1762,855,"(1762.0, 855.0)",7040,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,16b,16b,16b_00049,vertical_20250123__16b__16b_00049,3,,vertical,,20250123,15:45:00,16b_00049_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00049.mp4,"(0.1386478445344062, 0.9903417466743302)",0.138647844534406,0.99034174667433,172.030389605679,1627,884,"(1627.0, 884.0)",7541,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250123,16b,16b,16b_00049,vertical_20250123__16b__16b_00049,4,,vertical,,20250123,15:45:00,16b_00049_waggle_annotations.csv,/media/geko/VERBATIM HD/SA2025_dances/George/mp4/20250123/00049.mp4,"(-0.14834045293024464, 0.9889363528682976)",-0.148340452930245,0.988936352868298,188.530765609948,1635,828,"(1635.0, 828.0)",7599,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
